datetime,difftime,segundos,valor,porcentaje,deconstruccion,aux1,aux2
2025-09-27 18:39:08,838.884668,838,392462.59,3.474652557,3,0,0
2025-09-27 18:39:09,839.409879,839,392462.59,3.474652557,3,0,0
2025-09-27 18:39:09,839.410878,839,392462.59,3.474652557,3,0,0
2025-09-27 18:39:09,840.139953,840,392462.59,3.474652557,3,0,0
2025-09-27 18:39:09,840.139953,840,392462.59,3.474652557,3,0,0
2025-09-27 18:39:10,840.552027,840,392462.59,3.474652557,3,0,0
2025-09-27 18:39:10,840.552027,840,392462.59,3.474652557,3,0,0
2025-09-27 18:39:10,840.921231,840,392462.59,3.474652557,3,0,0
2025-09-27 18:39:10,840.922234,840,392462.59,3.474652557,3,0,0
2025-09-27 18:39:11,841.647689,841,392462.59,3.474652557,3,0,0
2025-09-27 18:39:11,841.647689,841,392462.59,3.474652557,3,0,0
2025-09-27 18:39:11,842.210695,842,392447.1,3.47056779,3,0,0
2025-09-27 18:39:11,842.211708,842,392462.59,3.474652557,3,0,0
2025-09-27 18:39:12,843.132476,843,392232.83,3.414075014,3,0,0
2025-09-27 18:39:12,843.133475,843,392447.1,3.47056779,3,0,0
2025-09-27 18:39:13,843.553727,843,392232.83,3.414075014,3,0,0
2025-09-27 18:39:13,843.554712,843,392447.1,3.47056779,3,0,0
2025-09-27 18:39:13,843.959667,843,392232.83,3.414075014,3,0,0
2025-09-27 18:39:13,843.959667,843,392286.75,3.428290671,3,0,0
2025-09-27 18:39:14,844.382835,844,392232.83,3.414075014,3,0,0
2025-09-27 18:39:14,844.382835,844,392232.83,3.414075014,3,0,0
2025-09-27 18:39:14,844.936715,844,392232.83,3.414075014,3,0,0
2025-09-27 18:39:14,844.937723,844,392232.83,3.414075014,3,0,0
2025-09-27 18:39:15,845.637934,845,392232.83,3.414075014,3,0,0
2025-09-27 18:39:15,845.637934,845,392232.83,3.414075014,3,0,0
2025-09-27 18:39:15,846.124314,846,392232.83,3.414075014,3,0,0
2025-09-27 18:39:15,846.125314,846,392232.83,3.414075014,3,0,0
2025-09-27 18:39:16,846.671344,846,392232.83,3.414075014,3,0,0
2025-09-27 18:39:16,846.671344,846,392232.83,3.414075014,3,0,0
2025-09-27 18:39:16,847.186016,847,392232.83,3.414075014,3,0,0
2025-09-27 18:39:16,847.186016,847,392232.83,3.414075014,3,0,0
2025-09-27 18:39:17,847.57738,847,392232.83,3.414075014,3,0,0
2025-09-27 18:39:17,847.57738,847,392232.83,3.414075014,3,0,0
2025-09-27 18:39:17,847.989245,847,392232.83,3.414075014,3,0,0
2025-09-27 18:39:17,847.990227,847,392232.83,3.414075014,3,0,0
2025-09-27 18:39:18,848.561157,848,392232.83,3.414075014,3,0,0
2025-09-27 18:39:18,848.561157,848,392232.83,3.414075014,3,0,0
2025-09-27 18:39:18,849.286771,849,392232.83,3.414075014,3,0,0
2025-09-27 18:39:18,849.286771,849,392232.83,3.414075014,3,0,0
2025-09-27 18:39:19,849.635208,849,392232.83,3.414075014,3,0,0
2025-09-27 18:39:19,849.636211,849,392232.83,3.414075014,3,0,0
2025-09-27 18:39:19,850.146767,850,392232.83,3.414075014,3,0,0
2025-09-27 18:39:19,850.146767,850,392232.83,3.414075014,3,0,0
2025-09-27 18:39:20,850.575317,850,392232.83,3.414075014,3,0,0
2025-09-27 18:39:20,850.575317,850,392232.83,3.414075014,3,0,0
2025-09-27 18:39:21,851.401494,851,392232.83,3.414075014,3,0,0
2025-09-27 18:39:21,851.401494,851,392232.83,3.414075014,3,0,0
2025-09-27 18:39:21,851.873178,851,392232.83,3.414075014,3,0,0
2025-09-27 18:39:21,851.873178,851,392232.83,3.414075014,3,0,0
2025-09-27 18:39:22,852.750953,852,392232.83,3.414075014,3,0,0
2025-09-27 18:39:22,852.751858,852,392232.83,3.414075014,3,0,0
2025-09-27 18:39:22,853.356519,853,392222.63,3.411385085,3,0,0
2025-09-27 18:39:22,853.356519,853,392232.83,3.414075014,3,0,0
2025-09-27 18:39:23,853.789526,853,392222.63,3.411385085,3,0,0
2025-09-27 18:39:23,853.789526,853,392232.83,3.414075014,3,0,0
2025-09-27 18:39:23,854.362571,854,392222.63,3.411385085,3,0,0
2025-09-27 18:39:23,854.363674,854,392232.83,3.414075014,3,0,0
2025-09-27 18:39:24,855.057237,855,392222.63,3.411385085,3,0,0
2025-09-27 18:39:24,855.05822,855,392232.83,3.414075014,3,0,0
2025-09-27 18:39:25,855.896563,855,392222.63,3.411385085,3,0,0
2025-09-27 18:39:25,855.896563,855,392222.63,3.411385085,3,0,0
2025-09-27 18:39:26,856.372637,856,392222.63,3.411385085,3,0,0
2025-09-27 18:39:26,856.373623,856,392222.63,3.411385085,3,0,0
2025-09-27 18:39:26,856.720519,856,392222.63,3.411385085,3,0,0
2025-09-27 18:39:26,856.720519,856,392222.63,3.411385085,3,0,0
2025-09-27 18:39:27,857.504004,857,392222.63,3.411385085,3,0,0
2025-09-27 18:39:27,857.505012,857,392222.63,3.411385085,3,0,0
2025-09-27 18:39:27,857.923581,857,392222.63,3.411385085,3,0,0
2025-09-27 18:39:27,857.92461,857,392222.63,3.411385085,3,0,0
2025-09-27 18:39:27,858.288703,858,392222.63,3.411385085,3,0,0
2025-09-27 18:39:27,858.289703,858,392222.63,3.411385085,3,0,0
2025-09-27 18:39:28,858.68625,858,392222.63,3.411385085,3,0,0
2025-09-27 18:39:28,858.68625,858,392222.63,3.411385085,3,0,0
2025-09-27 18:39:28,859.22715,859,392222.63,3.411385085,3,0,0
2025-09-27 18:39:28,859.228157,859,392222.63,3.411385085,3,0,0
2025-09-27 18:39:29,859.73823,859,392222.63,3.411385085,3,0,0
2025-09-27 18:39:29,859.73823,859,392222.63,3.411385085,3,0,0
2025-09-27 18:39:29,860.305203,860,392222.63,3.411385085,3,0,0
2025-09-27 18:39:29,860.306187,860,392222.63,3.411385085,3,0,0
2025-09-27 18:39:31,861.573827,861,392222.63,3.411385085,3,0,0
2025-09-27 18:39:31,861.574829,861,392222.63,3.411385085,3,0,0
2025-09-27 18:39:31,862.12332,862,392222.63,3.411385085,3,0,0
2025-09-27 18:39:31,862.124323,862,392222.63,3.411385085,3,0,0
2025-09-27 18:39:32,862.77261,862,392222.63,3.411385085,3,0,0
2025-09-27 18:39:32,862.773614,862,392222.63,3.411385085,3,0,0
2025-09-27 18:39:33,863.620909,863,392222.63,3.411385085,3,0,0
2025-09-27 18:39:33,863.620909,863,392222.63,3.411385085,3,0,0
2025-09-27 18:39:33,864.09674,864,392222.63,3.411385085,3,0,0
2025-09-27 18:39:33,864.09674,864,392222.63,3.411385085,3,0,0
2025-09-27 18:39:34,864.577189,864,392222.63,3.411385085,3,0,0
2025-09-27 18:39:34,864.578191,864,392222.63,3.411385085,3,0,0
2025-09-27 18:39:34,864.912714,864,392222.63,3.411385085,3,0,0
2025-09-27 18:39:34,864.913695,864,392222.63,3.411385085,3,0,0
2025-09-27 18:39:34,865.333427,865,392222.63,3.411385085,3,0,0
2025-09-27 18:39:34,865.33433,865,392222.63,3.411385085,3,0,0
2025-09-27 18:39:35,865.809399,865,392222.63,3.411385085,3,0,0
2025-09-27 18:39:35,865.810382,865,392222.63,3.411385085,3,0,0
2025-09-27 18:39:36,866.424304,866,392222.63,3.411385085,3,0,0
2025-09-27 18:39:36,866.424304,866,392222.63,3.411385085,3,0,0
2025-09-27 18:39:36,866.894509,866,392222.63,3.411385085,3,0,0
2025-09-27 18:39:36,866.894509,866,392222.63,3.411385085,3,0,0
2025-09-27 18:39:37,867.464741,867,392222.63,3.411385085,3,0,0
2025-09-27 18:39:37,867.465743,867,392222.63,3.411385085,3,0,0
2025-09-27 18:39:37,868.169058,868,392222.63,3.411385085,3,0,0
2025-09-27 18:39:37,868.170062,868,392222.63,3.411385085,3,0,0
2025-09-27 18:39:38,869.02818,869,392222.63,3.411385085,3,0,0
2025-09-27 18:39:38,869.029185,869,392222.63,3.411385085,3,0,0
2025-09-27 18:39:39,869.499084,869,392222.63,3.411385085,3,0,0
2025-09-27 18:39:39,869.500106,869,392222.63,3.411385085,3,0,0
2025-09-27 18:39:39,869.866362,869,392222.63,3.411385085,3,0,0
2025-09-27 18:39:39,869.867886,869,392222.63,3.411385085,3,0,0
2025-09-27 18:39:40,870.635517,870,392222.63,3.411385085,3,0,0
2025-09-27 18:39:40,870.635517,870,392222.63,3.411385085,3,0,0
2025-09-27 18:39:40,871.365551,871,392222.63,3.411385085,3,0,0
2025-09-27 18:39:41,871.366549,871,392222.63,3.411385085,3,0,0
2025-09-27 18:39:42,873.278067,873,392222.63,3.411385085,3,0,0
2025-09-27 18:39:42,873.278067,873,392222.63,3.411385085,3,0,0
2025-09-27 18:39:43,874.013895,874,392222.63,3.411385085,3,0,0
2025-09-27 18:39:43,874.014789,874,392222.63,3.411385085,3,0,0
2025-09-27 18:39:44,874.597968,874,392222.63,3.411385085,3,0,0
2025-09-27 18:39:44,874.598596,874,392222.63,3.411385085,3,0,0
2025-09-27 18:39:44,874.859089,874,392222.63,3.411385085,3,0,0
2025-09-27 18:39:44,874.859089,874,392222.63,3.411385085,3,0,0
2025-09-27 18:39:45,875.499911,875,392222.63,3.411385085,3,0,0
2025-09-27 18:39:45,875.499911,875,392222.63,3.411385085,3,0,0
2025-09-27 18:39:46,876.395262,876,392222.63,3.411385085,3,0,0
2025-09-27 18:39:46,876.395262,876,392222.63,3.411385085,3,0,0
2025-09-27 18:39:46,876.976175,876,392222.63,3.411385085,3,0,0
2025-09-27 18:39:46,876.976175,876,392222.63,3.411385085,3,0,0
2025-09-27 18:39:47,878.328552,878,392222.63,3.411385085,3,0,0
2025-09-27 18:39:47,878.329551,878,392222.63,3.411385085,3,0,0
2025-09-27 18:39:48,878.656246,878,392222.63,3.411385085,3,0,0
2025-09-27 18:39:48,878.657845,878,392222.63,3.411385085,3,0,0
2025-09-27 18:39:48,879.007859,879,392222.63,3.411385085,3,0,0
2025-09-27 18:39:48,879.008366,879,392222.63,3.411385085,3,0,0
2025-09-27 18:39:49,879.473597,879,392222.63,3.411385085,3,0,0
2025-09-27 18:39:49,879.474599,879,392222.63,3.411385085,3,0,0
2025-09-27 18:39:49,879.787989,879,392222.63,3.411385085,3,0,0
2025-09-27 18:39:49,879.788995,879,392222.63,3.411385085,3,0,0
2025-09-27 18:39:49,880.189559,880,392222.63,3.411385085,3,0,0
2025-09-27 18:39:49,880.189559,880,392222.63,3.411385085,3,0,0
2025-09-27 18:39:50,880.479891,880,392222.63,3.411385085,3,0,0
2025-09-27 18:39:50,880.479891,880,392222.63,3.411385085,3,0,0
2025-09-27 18:39:50,880.967884,880,392222.63,3.411385085,3,0,0
2025-09-27 18:39:50,880.968972,880,392222.63,3.411385085,3,0,0
2025-09-27 18:39:50,881.291711,881,392222.63,3.411385085,3,0,0
2025-09-27 18:39:50,881.291711,881,392222.63,3.411385085,3,0,0
2025-09-27 18:39:51,881.670322,881,392222.63,3.411385085,3,0,0
2025-09-27 18:39:51,881.670322,881,392222.63,3.411385085,3,0,0
2025-09-27 18:39:51,882.282309,882,392222.63,3.411385085,3,0,0
2025-09-27 18:39:51,882.282309,882,392222.63,3.411385085,3,0,0
2025-09-27 18:39:52,882.857025,882,392222.63,3.411385085,3,0,0
2025-09-27 18:39:52,882.857025,882,392222.63,3.411385085,3,0,0
2025-09-27 18:39:52,883.306531,883,392222.63,3.411385085,3,0,0
2025-09-27 18:39:52,883.306531,883,392222.63,3.411385085,3,0,0
2025-09-27 18:39:53,883.829017,883,392222.63,3.411385085,3,0,0
2025-09-27 18:39:53,883.829975,883,392222.63,3.411385085,3,0,0
2025-09-27 18:39:54,884.396926,884,392222.63,3.411385085,3,0,0
2025-09-27 18:39:54,884.396926,884,392222.63,3.411385085,3,0,0
2025-09-27 18:39:54,884.949386,884,392222.63,3.411385085,3,0,0
2025-09-27 18:39:54,884.950387,884,392222.63,3.411385085,3,0,0
2025-09-27 18:39:54,885.265523,885,392222.63,3.411385085,3,0,0
2025-09-27 18:39:54,885.265523,885,392222.63,3.411385085,3,0,0
2025-09-27 18:39:55,885.757639,885,392222.63,3.411385085,3,0,0
2025-09-27 18:39:55,885.757639,885,392222.63,3.411385085,3,0,0
2025-09-27 18:39:56,886.388877,886,392222.63,3.411385085,3,0,0
2025-09-27 18:39:56,886.388877,886,392222.63,3.411385085,3,0,0
2025-09-27 18:39:58,889.251072,889,392222.63,3.411385085,3,0,0
2025-09-27 18:39:58,889.252073,889,392222.63,3.411385085,3,0,0
2025-09-27 18:39:59,889.705835,889,392222.63,3.411385085,3,0,0
2025-09-27 18:39:59,889.705835,889,392222.63,3.411385085,3,0,0
2025-09-27 18:39:59,890.24305,890,392222.63,3.411385085,3,0,0
2025-09-27 18:39:59,890.244053,890,392222.63,3.411385085,3,0,0
2025-09-27 18:40:00,890.69481,890,392222.63,3.411385085,3,0,0
2025-09-27 18:40:00,890.69481,890,392222.63,3.411385085,3,0,0
2025-09-27 18:40:00,891.225941,891,392222.63,3.411385085,3,0,0
2025-09-27 18:40:00,891.225941,891,392222.63,3.411385085,3,0,0
2025-09-27 18:40:01,891.655055,891,392222.63,3.411385085,3,0,0
2025-09-27 18:40:01,891.656057,891,392222.63,3.411385085,3,0,0
2025-09-27 18:40:02,892.382967,892,392222.63,3.411385085,3,0,0
2025-09-27 18:40:02,892.382967,892,392222.63,3.411385085,3,0,0
2025-09-27 18:40:02,892.973235,892,392222.63,3.411385085,3,0,0
2025-09-27 18:40:02,892.974226,892,392222.63,3.411385085,3,0,0
2025-09-27 18:40:03,893.511281,893,392222.63,3.411385085,3,0,0
2025-09-27 18:40:03,893.512291,893,392222.63,3.411385085,3,0,0
2025-09-27 18:40:03,893.991012,893,392222.63,3.411385085,3,0,0
2025-09-27 18:40:03,893.992012,893,392222.63,3.411385085,3,0,0
2025-09-27 18:40:04,894.807056,894,392147.67,3.391620094,3,0,0
2025-09-27 18:40:04,894.807056,894,392222.63,3.411385085,3,0,0
2025-09-27 18:40:04,895.207028,895,392147.67,3.391620094,3,0,0
2025-09-27 18:40:04,895.207028,895,392222.63,3.411385085,3,0,0
2025-09-27 18:40:05,895.675889,895,392147.67,3.391620094,3,0,0
2025-09-27 18:40:05,895.675889,895,392222.63,3.411385085,3,0,0
2025-09-27 18:40:05,896.161567,896,392147.67,3.391620094,3,0,0
2025-09-27 18:40:05,896.161567,896,392147.67,3.391620094,3,0,0
2025-09-27 18:40:06,896.609375,896,392147.67,3.391620094,3,0,0
2025-09-27 18:40:06,896.609375,896,392147.67,3.391620094,3,0,0
2025-09-27 18:40:06,896.966873,896,392147.67,3.391620094,3,0,0
2025-09-27 18:40:06,896.966873,896,392147.67,3.391620094,3,0,0
2025-09-27 18:40:07,897.587165,897,392147.67,3.391620094,3,0,0
2025-09-27 18:40:07,897.587165,897,392147.67,3.391620094,3,0,0
2025-09-27 18:40:07,897.987244,897,392147.67,3.391620094,3,0,0
2025-09-27 18:40:07,897.987244,897,392147.67,3.391620094,3,0,0
2025-09-27 18:40:08,898.486696,898,392147.67,3.391620094,3,0,0
2025-09-27 18:40:08,898.486696,898,392147.67,3.391620094,3,0,0
2025-09-27 18:40:08,899.046024,899,392147.67,3.391620094,3,0,0
2025-09-27 18:40:08,899.04702,899,392147.67,3.391620094,3,0,0
2025-09-27 18:40:09,899.575367,899,392147.67,3.391620094,3,0,0
2025-09-27 18:40:09,899.575367,899,392147.67,3.391620094,3,0,0
2025-09-27 18:40:09,899.879397,899,392147.67,3.391620094,3,0,0
2025-09-27 18:40:09,899.880362,899,392147.67,3.391620094,3,0,0
2025-09-27 18:40:09,900.28622,900,392147.67,3.391620094,3,0,0
2025-09-27 18:40:09,900.287232,900,392147.67,3.391620094,3,0,0
2025-09-27 18:40:10,900.876115,900,392147.67,3.391620094,3,0,0
2025-09-27 18:40:10,900.876115,900,392147.67,3.391620094,3,0,0
2025-09-27 18:40:11,901.376504,901,392147.67,3.391620094,3,0,0
2025-09-27 18:40:11,901.376504,901,392147.67,3.391620094,3,0,0
2025-09-27 18:40:11,902.024413,902,392147.67,3.391620094,3,0,0
2025-09-27 18:40:11,902.02581,902,392147.67,3.391620094,3,0,0
2025-09-27 18:40:12,902.574098,902,392147.67,3.391620094,3,0,0
2025-09-27 18:40:12,902.575102,902,392147.67,3.391620094,3,0,0
2025-09-27 18:40:13,903.860456,903,392147.67,3.391620094,3,0,0
2025-09-27 18:40:13,903.860456,903,392147.67,3.391620094,3,0,0
2025-09-27 18:40:14,904.567027,904,392147.67,3.391620094,3,0,0
2025-09-27 18:40:14,904.568024,904,392147.67,3.391620094,3,0,0
2025-09-27 18:40:15,905.711794,905,392147.67,3.391620094,3,0,0
2025-09-27 18:40:15,905.712758,905,392147.67,3.391620094,3,0,0
2025-09-27 18:40:15,906.104484,906,392147.67,3.391620094,3,0,0
2025-09-27 18:40:15,906.105497,906,392147.67,3.391620094,3,0,0
2025-09-27 18:40:16,906.39515,906,392147.67,3.391620094,3,0,0
2025-09-27 18:40:16,906.396157,906,392147.67,3.391620094,3,0,0
2025-09-27 18:40:16,906.800344,906,392147.67,3.391620094,3,0,0
2025-09-27 18:40:16,906.801361,906,392147.67,3.391620094,3,0,0
2025-09-27 18:40:17,907.4551,907,392147.67,3.391620094,3,0,0
2025-09-27 18:40:17,907.4551,907,392147.67,3.391620094,3,0,0
2025-09-27 18:40:17,907.754774,907,392147.67,3.391620094,3,0,0
2025-09-27 18:40:17,907.755722,907,392147.67,3.391620094,3,0,0
2025-09-27 18:40:17,908.104199,908,392147.67,3.391620094,3,0,0
2025-09-27 18:40:17,908.105192,908,392147.67,3.391620094,3,0,0
2025-09-27 18:40:18,908.522546,908,392147.67,3.391620094,3,0,0
2025-09-27 18:40:18,908.522546,908,392147.67,3.391620094,3,0,0
2025-09-27 18:40:18,908.876811,908,392147.67,3.391620094,3,0,0
2025-09-27 18:40:18,908.877812,908,392147.67,3.391620094,3,0,0
2025-09-27 18:40:19,909.384225,909,392147.67,3.391620094,3,0,0
2025-09-27 18:40:19,909.384225,909,392147.67,3.391620094,3,0,0
2025-09-27 18:40:19,909.85122,909,392147.67,3.391620094,3,0,0
2025-09-27 18:40:19,909.85223,909,392147.67,3.391620094,3,0,0
2025-09-27 18:40:19,910.279789,910,392147.67,3.391620094,3,0,0
2025-09-27 18:40:19,910.279789,910,392147.67,3.391620094,3,0,0
2025-09-27 18:40:20,911.28245,911,392132.32,3.38757395,3,0,0
2025-09-27 18:40:20,911.283364,911,392147.67,3.391620094,3,0,0
2025-09-27 18:40:21,911.596243,911,392132.32,3.38757395,3,0,0
2025-09-27 18:40:21,911.596243,911,392147.67,3.391620094,3,0,0
2025-09-27 18:40:21,912.287526,912,392132.32,3.38757395,3,0,0
2025-09-27 18:40:21,912.288548,912,392132.32,3.38757395,3,0,0
2025-09-27 18:40:22,912.582972,912,392132.32,3.38757395,3,0,0
2025-09-27 18:40:22,912.582972,912,392132.32,3.38757395,3,0,0
2025-09-27 18:40:22,913.153517,913,392132.32,3.38757395,3,0,0
2025-09-27 18:40:22,913.153517,913,392132.32,3.38757395,3,0,0
2025-09-27 18:40:23,913.664622,913,392132.32,3.38757395,3,0,0
2025-09-27 18:40:23,913.665602,913,392132.32,3.38757395,3,0,0
2025-09-27 18:40:23,914.328601,914,392132.32,3.38757395,3,0,0
2025-09-27 18:40:23,914.328601,914,392132.32,3.38757395,3,0,0
2025-09-27 18:40:24,914.956586,914,392132.32,3.38757395,3,0,0
2025-09-27 18:40:24,914.957587,914,392132.32,3.38757395,3,0,0
2025-09-27 18:40:25,915.764507,915,392132.32,3.38757395,3,0,0
2025-09-27 18:40:25,915.765506,915,392132.32,3.38757395,3,0,0
2025-09-27 18:40:26,916.584175,916,392132.32,3.38757395,3,0,0
2025-09-27 18:40:26,916.584175,916,392132.32,3.38757395,3,0,0
2025-09-27 18:40:26,917.150078,917,392132.32,3.38757395,3,0,0
2025-09-27 18:40:26,917.150078,917,392132.32,3.38757395,3,0,0
2025-09-27 18:40:27,917.707469,917,392132.32,3.38757395,3,0,0
2025-09-27 18:40:27,917.707469,917,392132.32,3.38757395,3,0,0
2025-09-27 18:40:27,918.327318,918,392132.32,3.38757395,3,0,0
2025-09-27 18:40:27,918.328211,918,392132.32,3.38757395,3,0,0
2025-09-27 18:40:28,918.637424,918,392132.32,3.38757395,3,0,0
2025-09-27 18:40:28,918.637424,918,392132.32,3.38757395,3,0,0
2025-09-27 18:40:29,919.636892,919,392132.32,3.38757395,3,0,0
2025-09-27 18:40:29,919.638002,919,392132.32,3.38757395,3,0,0
2025-09-27 18:40:29,920.173601,920,392132.32,3.38757395,3,0,0
2025-09-27 18:40:29,920.174551,920,392132.32,3.38757395,3,0,0
2025-09-27 18:40:30,920.766912,920,392132.32,3.38757395,3,0,0
2025-09-27 18:40:30,920.766912,920,392132.32,3.38757395,3,0,0
2025-09-27 18:40:31,921.375384,921,392132.32,3.38757395,3,0,0
2025-09-27 18:40:31,921.375384,921,392132.32,3.38757395,3,0,0
2025-09-27 18:40:31,922.266576,922,392132.32,3.38757395,3,0,0
2025-09-27 18:40:31,922.267559,922,392132.32,3.38757395,3,0,0
2025-09-27 18:40:32,922.61744,922,392132.32,3.38757395,3,0,0
2025-09-27 18:40:32,922.61744,922,392132.32,3.38757395,3,0,0
2025-09-27 18:40:32,923.022717,923,392132.32,3.38757395,3,0,0
2025-09-27 18:40:32,923.022717,923,392132.32,3.38757395,3,0,0
2025-09-27 18:40:33,923.947648,923,392132.32,3.38757395,3,0,0
2025-09-27 18:40:33,923.947648,923,392132.32,3.38757395,3,0,0
2025-09-27 18:40:34,924.541028,924,392132.32,3.38757395,3,0,0
2025-09-27 18:40:34,924.542032,924,392132.32,3.38757395,3,0,0
2025-09-27 18:40:34,924.997205,924,392132.32,3.38757395,3,0,0
2025-09-27 18:40:34,924.997205,924,392132.32,3.38757395,3,0,0
2025-09-27 18:40:35,925.465995,925,392132.32,3.38757395,3,0,0
2025-09-27 18:40:35,925.467002,925,392132.32,3.38757395,3,0,0
2025-09-27 18:40:35,925.95445,925,392132.32,3.38757395,3,0,0
2025-09-27 18:40:35,925.955428,925,392132.32,3.38757395,3,0,0
2025-09-27 18:40:36,926.516224,926,392132.32,3.38757395,3,0,0
2025-09-27 18:40:36,926.516224,926,392132.32,3.38757395,3,0,0
2025-09-27 18:40:37,927.395778,927,392132.32,3.38757395,3,0,0
2025-09-27 18:40:37,927.395778,927,392132.32,3.38757395,3,0,0
2025-09-27 18:40:37,928.121125,928,392132.32,3.38757395,3,0,0
2025-09-27 18:40:37,928.122127,928,392132.32,3.38757395,3,0,0
2025-09-27 18:40:38,928.477661,928,392132.32,3.38757395,3,0,0
2025-09-27 18:40:38,928.477661,928,392132.32,3.38757395,3,0,0
2025-09-27 18:40:38,929.17125,929,392132.32,3.38757395,3,0,0
2025-09-27 18:40:38,929.17125,929,392132.32,3.38757395,3,0,0
2025-09-27 18:40:40,930.442443,930,392132.32,3.38757395,3,0,0
2025-09-27 18:40:40,930.443648,930,392132.32,3.38757395,3,0,0
2025-09-27 18:40:40,930.975054,930,392132.32,3.38757395,3,0,0
2025-09-27 18:40:40,930.975054,930,392132.32,3.38757395,3,0,0
2025-09-27 18:40:41,932.303527,932,392132.32,3.38757395,3,0,0
2025-09-27 18:40:41,932.30453,932,392132.32,3.38757395,3,0,0
2025-09-27 18:40:42,932.745677,932,392132.32,3.38757395,3,0,0
2025-09-27 18:40:42,932.745677,932,392132.32,3.38757395,3,0,0
2025-09-27 18:40:42,933.19865,933,392132.32,3.38757395,3,0,0
2025-09-27 18:40:42,933.19865,933,392132.32,3.38757395,3,0,0
2025-09-27 18:40:43,933.796256,933,392132.32,3.38757395,3,0,0
2025-09-27 18:40:43,933.796256,933,392132.32,3.38757395,3,0,0
2025-09-27 18:40:44,934.422561,934,392132.32,3.38757395,3,0,0
2025-09-27 18:40:44,934.423554,934,392132.32,3.38757395,3,0,0
2025-09-27 18:40:44,935.054853,935,392132.32,3.38757395,3,0,0
2025-09-27 18:40:44,935.054853,935,392132.32,3.38757395,3,0,0
2025-09-27 18:40:45,935.48372,935,392132.32,3.38757395,3,0,0
2025-09-27 18:40:45,935.48372,935,392132.32,3.38757395,3,0,0
2025-09-27 18:40:45,935.840712,935,392132.32,3.38757395,3,0,0
2025-09-27 18:40:45,935.841716,935,392132.32,3.38757395,3,0,0
2025-09-27 18:40:45,936.325031,936,392132.32,3.38757395,3,0,0
2025-09-27 18:40:45,936.325031,936,392132.32,3.38757395,3,0,0
2025-09-27 18:40:46,936.891684,936,392132.32,3.38757395,3,0,0
2025-09-27 18:40:46,936.891684,936,392132.32,3.38757395,3,0,0
2025-09-27 18:40:47,937.508384,937,392132.32,3.38757395,3,0,0
2025-09-27 18:40:47,937.508384,937,392132.32,3.38757395,3,0,0
2025-09-27 18:40:48,938.471278,938,392132.32,3.38757395,3,0,0
2025-09-27 18:40:48,938.472282,938,392132.32,3.38757395,3,0,0
2025-09-27 18:40:48,939.236492,939,392132.32,3.38757395,3,0,0
2025-09-27 18:40:48,939.236492,939,392132.32,3.38757395,3,0,0
2025-09-27 18:40:49,940.031986,940,392132.32,3.38757395,3,0,0
2025-09-27 18:40:49,940.032995,940,392132.32,3.38757395,3,0,0
2025-09-27 18:40:50,940.605627,940,392132.32,3.38757395,3,0,0
2025-09-27 18:40:50,940.606611,940,392132.32,3.38757395,3,0,0
2025-09-27 18:40:50,941.093612,941,392132.32,3.38757395,3,0,0
2025-09-27 18:40:50,941.093612,941,392132.32,3.38757395,3,0,0
2025-09-27 18:40:51,941.639018,941,392132.32,3.38757395,3,0,0
2025-09-27 18:40:51,941.640023,941,392132.32,3.38757395,3,0,0
2025-09-27 18:40:51,942.260473,942,392132.32,3.38757395,3,0,0
2025-09-27 18:40:51,942.260473,942,392132.32,3.38757395,3,0,0
2025-09-27 18:40:52,942.849634,942,392132.32,3.38757395,3,0,0
2025-09-27 18:40:52,942.849634,942,392132.32,3.38757395,3,0,0
2025-09-27 18:40:53,943.886356,943,392132.32,3.38757395,3,0,0
2025-09-27 18:40:53,943.887365,943,392132.32,3.38757395,3,0,0
2025-09-27 18:40:54,944.632041,944,392132.32,3.38757395,3,0,0
2025-09-27 18:40:54,944.632041,944,392132.32,3.38757395,3,0,0
2025-09-27 18:40:54,945.043135,945,392132.32,3.38757395,3,0,0
2025-09-27 18:40:54,945.044132,945,392132.32,3.38757395,3,0,0
2025-09-27 18:40:55,945.648266,945,392132.32,3.38757395,3,0,0
2025-09-27 18:40:55,945.648266,945,392132.32,3.38757395,3,0,0
2025-09-27 18:40:55,946.01427,946,392132.32,3.38757395,3,0,0
2025-09-27 18:40:55,946.01427,946,392132.32,3.38757395,3,0,0
2025-09-27 18:40:56,946.531086,946,392132.32,3.38757395,3,0,0
2025-09-27 18:40:56,946.532092,946,392132.32,3.38757395,3,0,0
2025-09-27 18:40:56,946.924993,946,392132.32,3.38757395,3,0,0
2025-09-27 18:40:56,946.924993,946,392132.32,3.38757395,3,0,0
2025-09-27 18:40:57,947.40684,947,392132.32,3.38757395,3,0,0
2025-09-27 18:40:57,947.40684,947,392132.32,3.38757395,3,0,0
2025-09-27 18:40:57,948.088088,948,392132.32,3.38757395,3,0,0
2025-09-27 18:40:57,948.088088,948,392132.32,3.38757395,3,0,0
2025-09-27 18:40:58,948.550128,948,392132.32,3.38757395,3,0,0
2025-09-27 18:40:58,948.551113,948,392132.32,3.38757395,3,0,0
2025-09-27 18:40:58,949.302519,949,392132.32,3.38757395,3,0,0
2025-09-27 18:40:58,949.30353,949,392132.32,3.38757395,3,0,0
2025-09-27 18:40:59,949.774826,949,392132.32,3.38757395,3,0,0
2025-09-27 18:40:59,949.7758,949,392132.32,3.38757395,3,0,0
